Symbol,Company Name,Industry,Prior Close,5 Day Chg_x by %,4 Week Chg_x by %,52 Week Chg by %,Refinitiv,Argus Analyst,Argus A6 Quantitative,MarketEdge,Morgan Stanley,SmartConsensus,TipRanks Analyst Consensus,TipRanks Blogger Sentiment,Vs. S&P 500 4 Weeks by %,Vs. S&P 500 13 Weeks by %,Vs. S&P 500 52 Weeks by %,P/E Ratio (TTM)* by x,Price/Sales Ratio by x,Price/Book Ratio by x,Price/Cash Flow by x,Debt to Capital by x,Return on Equity by %,Return on Assets by %,EPS Growth CFY* by %,EPS Growth NFY* by %,Revenue Growth CFY* by %,Revenue Growth NFY* by %,Dividend Yield by %,Dividend Growth 5 Year by %
MSGE,Madison Square Garden Entertainment Corp,Media & Publishing,32.86,-3.15,-3.00,-17.00,0,0,,1,0,,1,1,6.56,4.92,-9.03,13.52,1.80,183.67,9.33,98.45,0.00,8.23,0.00,0.00,0.00,0.00,0.00,0.00
MSGS,Madison Square Garden Sports Corp,Media & Publishing,195.40,-3.31,-1.00,3.00,0,0,-1,1,0,0,1,0,-6.84,-3.04,-6.97,966.77,4.30,0.00,569.67,3853.79,0.00,0.33,0.00,0.00,-4.92,6.02,0.00,0.00
MX,Magnachip Semiconductor Corp,Semiconductors & Semiconductor Equipment ,3.21,-1.26,-11.00,-35.00,0,0,,1,0,0,0.5,1,12.95,-18.60,-28.68,--,0.62,0.53,0.00,9.20,-14.88,-10.99,46.75,7.32,-14.34,7.05,0.00,0.00
MAGN,Magnera Corp,Textiles & Apparel,14.65,-12.40,-21.00,-26.00,-1,0,,0,0,0,0,1,-22.98,-42.88,-52.05,--,0.19,0.39,70.18,64.64,-20.72,-4.89,74.56,0.00,351.60,4.76,0.00,0.00
MGY,Magnolia Oil & Gas Corp,Oil & Gas,21.67,-4.66,-16.00,-19.00,0,0,0,-0.5,0,1,0,1,-4.58,-7.59,-20.76,10.75,3.13,2.17,5.08,16.49,20.97,14.32,0.00,0.00,0.00,0.00,2.76,0.00
MAIN,Main Street Capital Corp,Investment Banking & Investment Services,54.58,2.24,-4.00,10.00,1,0,,0.5,0,-1,0,1,-5.15,-7.87,3.43,9.37,8.99,1.72,0.00,44.24,19.31,10.31,-3.42,-4.05,2.35,1.60,5.43,9.80
MANU,Manchester United PLC,Hotels & Entertainment Services,13.86,-4.25,3.00,-14.00,0,0,,1,0,0,0.5,1,-10.56,-4.74,-27.53,--,2.75,8.59,21.78,79.00,-91.68,-8.74,6.84,13.50,0.43,3.82,0.00,0.00
MTW,Manitowoc Company Inc,"Machinery, Equipment & Components",8.00,-8.33,-9.00,-36.00,0,0,,1,0,-1,-0.5,0,23.01,-6.05,-23.93,8.83,0.17,0.57,3.46,37.98,7.21,2.54,-31.71,142.86,2.63,4.40,0.00,0.00
MAN,ManpowerGroup Inc,Professional & Commercial Services  ,42.30,-0.72,-28.00,-44.00,0,0,0,-1,0,-1,0,0,-3.54,-18.00,-47.25,18.66,0.11,0.95,10.10,33.74,5.19,1.34,-37.14,51.75,-3.86,2.46,3.35,7.16
MPC,Marathon Petroleum Corp,Oil & Gas,137.58,-3.87,-5.00,-31.00,1,0,0,1,1,0,0.5,1,8.46,5.13,-18.00,22.32,0.35,2.99,6.59,57.27,12.37,4.91,-12.93,40.34,-8.86,-3.09,2.29,9.81
MMI^E12,Marcus & Millichap Inc,Real Estate Operations,30.62,-6.26,-11.00,-5.00,0,0,0,-1,0,0,,-1,-14.84,-24.16,-24.16,--,1.53,1.77,116.95,0.00,-1.09,-0.83,81.25,0.00,10.58,24.07,1.79,0.00
MCS,Marcus Corp,Hotels & Entertainment Services,16.65,-1.91,0.00,24.00,0,0,0,1,0,0,1,0,-3.43,-17.71,43.38,--,0.71,1.20,9.28,32.36,-2.83,-1.25,0.00,41.67,6.13,4.02,1.65,-15.24
MPX,Marine Products Corp,Leisure Products,8.47,-5.59,3.00,-25.00,0,0,,1,0,0,,1,-7.43,1.94,-24.16,19.58,1.30,2.33,16.07,0.00,10.33,7.99,0.00,0.00,0.00,0.00,6.64,-21.84
HZO,MarineMax Inc,Leisure Products,22.68,-6.03,4.00,-10.00,-1,0,-1,0.5,0,0,1,1,-10.92,-19.09,-25.98,8.76,0.19,0.48,4.43,54.35,5.91,2.18,-12.21,42.78,-0.91,3.68,0.00,0.00
MKL,Markel Group Inc,Insurance,"1,813.28",-2.16,-3.00,26.00,1,0,1,1,0,0,0,1,-3.48,5.02,2.48,13.70,1.52,1.43,11.36,19.84,11.12,3.16,59.11,10.59,2.30,5.53,0.00,0.00
VAC,Marriott Vacations Worldwide Corp,Hotels & Entertainment Services,55.86,-5.32,-16.00,-45.00,0,0,0,0.5,0,0,0.5,0,13.76,-19.50,-33.81,11.57,0.47,0.96,6.24,68.51,9.43,2.31,1.83,16.92,2.36,3.18,4.68,10.19
MMC,Marsh & McLennan Companies Inc,Insurance,220.46,0.54,-10.00,11.00,0,0,1,-1,0,-1,0,1,-2.04,3.76,-1.55,28.02,4.49,8.00,23.03,59.00,30.51,7.85,8.75,8.57,10.25,5.70,1.43,11.88
MLM,Martin Marietta Materials Inc,Construction Materials,502.90,2.14,6.00,-17.00,0,0,0,1,1,0,1,0,4.11,16.85,-10.51,32.51,5.13,3.75,20.46,37.34,11.88,6.28,-42.30,16.79,7.98,7.59,0.56,8.24
MAS,Masco Corp,Homebuilding & Construction Supplies,60.48,-6.75,-12.00,-14.00,1,1,0,0.5,0,0,0.5,1,-2.41,-13.95,-17.78,17.15,1.72,0.00,13.36,100.20,0.00,16.14,-13.66,13.84,-2.85,4.11,1.98,18.57
MTZ,MasTec Inc,Construction & Engineering,126.17,-3.11,9.00,41.00,0,0,1,1,0,0,1,1,15.24,18.91,25.15,55.68,0.96,4.14,16.54,43.05,7.70,2.80,54.43,18.20,11.19,8.79,0.00,0.00
MBC^F14,MasterBrand Inc,Homebuilding & Construction Supplies,11.87,-10.36,-10.00,-31.00,1,0,0,0.5,0,-1,0,1,-21.17,-29.41,-44.65,12.80,0.46,0.97,6.78,44.75,8.02,3.80,0.00,0.00,0.00,0.00,0.00,0.00
MA,Mastercard Inc,Software & IT Services,534.49,-2.07,-1.00,15.00,0,1,1,1,1,1,1,1,-0.03,5.99,13.45,39.98,17.81,77.77,36.72,73.74,188.92,28.86,9.11,16.70,13.30,11.97,0.53,14.54
MTDR,Matador Resources Co,Oil & Gas,41.54,-2.22,-19.00,-37.00,1,0,0,0.5,0,0,1,1,0.45,-19.16,-34.67,5.87,1.46,1.03,2.64,36.01,19.20,10.57,-14.71,-5.80,6.16,1.15,2.87,0.00
MTRN,Materion Corp,Metals & Mining,82.38,-1.75,0.00,-30.00,-1,0,-1,0.5,0,0,0.5,1,-13.90,-19.71,-38.08,163.66,0.93,1.80,20.17,34.32,1.14,0.57,-6.37,16.40,-1.98,6.83,0.73,4.23
MATV,Mativ Holdings Inc,Chemicals,5.26,-3.01,-18.00,-71.00,0,0,-1,0.5,0,0,0.5,1,4.12,-18.69,-72.09,--,0.16,0.74,0.00,72.71,-66.84,-18.97,1.61,47.62,1.05,2.30,6.90,-25.65
MATX,Matson Inc,Freight & Logistics Services,106.62,-4.60,-19.00,-6.00,0,0,0,0.5,0,0,0.5,1,0.45,-18.77,-15.71,7.29,1.04,1.37,5.41,12.63,20.48,11.72,-27.71,1.09,-8.05,3.40,1.23,8.95
MLP,Maui Land & Pineapple Company Inc,Real Estate Operations,15.71,-0.32,-14.00,-22.00,0,0,,0,0,,,1,-9.63,-17.77,-36.40,--,20.80,11.58,0.00,10.82,-47.84,-32.83,0.00,0.00,0.00,0.00,0.00,0.00
MMS,Maximus Inc,Professional & Commercial Services  ,67.53,-2.18,-1.00,-16.00,0,0,1,1,0,0,,1,0.56,15.59,-21.97,14.68,0.77,2.49,9.70,47.24,17.36,7.28,30.26,2.77,1.12,3.35,1.63,3.71
MEC,Mayville Engineering Company Inc,Automobiles & Auto Parts,12.20,-1.43,-8.00,-11.00,0,0,,1,0,0,0.5,1,16.25,1.83,-10.80,14.13,0.56,1.24,5.13,23.66,9.40,4.80,0.00,0.00,0.00,0.00,0.00,0.00
MBI,MBIA Inc,Insurance,4.58,-13.14,-5.00,-30.00,-1,0,,0.5,0,-1,0.5,,-14.96,-35.90,-33.75,--,4.96,0.00,0.00,256.52,0.00,-18.01,86.67,-13.46,-33.33,-12.50,0.00,0.00
MKC,McCormick & Company Inc,Food & Tobacco,74.71,-4.59,-8.00,-2.00,0,0,0,-1,0,0,0.5,1,-10.75,-5.73,-12.03,24.50,2.84,3.53,20.53,44.15,14.73,5.54,3.39,8.52,1.33,3.51,2.52,8.06
MCD,McDonald's Corp,Hotels & Entertainment Services,316.81,-0.05,3.00,16.00,0,1,1,1,1,0,0.5,1,-6.68,8.61,7.43,27.73,8.74,0.00,21.88,109.74,0.00,14.86,4.86,8.22,1.71,5.47,2.25,7.47
MUX,McEwen Mining Inc,Metals & Mining,7.82,7.12,-1.00,-38.00,-1,0,,1,0,0,1,1,-7.20,5.26,-37.23,--,2.45,0.86,20704.27,20.74,-6.15,-4.32,94.85,0.00,-7.65,0.31,0.00,0.00
MCK,McKesson Corp,Pharmaceuticals,699.73,0.55,4.00,28.00,1,1,1,1,1,1,0.5,1,-3.09,23.30,15.82,27.54,0.25,0.00,21.60,142.78,0.00,4.88,12.89,12.11,13.07,7.86,0.40,10.70
MDU,Mdu Resources Group Inc,Multiline Utilities,16.98,-2.03,1.00,32.00,1,1,0,1,0,1,,1,-7.05,5.97,9.26,21.29,1.24,1.26,9.63,44.44,5.68,2.20,-29.93,7.29,9.51,3.70,3.08,-9.02
MAX,MediaAlpha Inc,Software & IT Services,8.47,-3.79,-10.00,-55.00,-1,0,,1,0,0,1,1,12.62,-9.61,-48.29,35.11,0.68,86.60,24.66,134.59,0.00,10.83,0.00,0.00,0.00,0.00,0.00,0.00
MPW,Medical Properties Trust Inc,Residential & Commercial REITs,5.50,-8.98,-10.00,20.00,-1,0,0,-1,0,-1,0,1,-21.59,-4.31,-16.32,--,2.89,0.58,0.00,66.53,-28.86,-10.27,99.75,0.00,-4.94,6.87,7.02,-14.72
MED,Medifast Inc,Food & Tobacco,12.58,0.60,-11.00,-63.00,0,0,0,0.5,0,0,0,0,3.76,-1.71,-50.19,--,0.27,0.70,25.80,0.00,-3.32,-2.40,0.00,-31.00,-35.25,-3.67,0.00,0.00
MDT,Medtronic PLC,Healthcare Equipment & Supplies,84.04,-6.04,-4.00,6.00,0,1,1,-1,1,0,0.5,1,-9.89,-3.66,-14.30,22.37,3.09,2.16,13.74,37.14,9.49,5.16,2.37,7.30,5.00,5.39,3.51,5.33
MRK,Merck & Co Inc,Pharmaceuticals,83.19,4.06,-7.00,-37.00,0,1,1,-1,0,0,0.5,1,-8.47,-7.04,-46.06,11.33,3.06,4.05,8.84,41.86,39.31,15.79,16.34,9.78,1.40,5.76,4.16,6.66
MCY,Mercury General Corp,Insurance,54.97,-3.34,-4.00,4.00,1,0,1,1,0,1,,1,3.07,20.00,-7.85,11.59,0.59,1.82,9.23,23.98,16.71,3.48,-59.25,127.99,6.08,7.60,2.12,-12.76
MLNK,Meridianlink Inc,Financial Technology (Fintech) & Infrastructure,16.63,-6.84,-10.00,-5.00,-1,0,,0.5,0,0,0,1,-9.22,-9.43,-22.92,--,3.88,2.85,42.34,51.99,-6.49,-2.98,0.00,0.00,0.00,0.00,0.00,0.00
MTH,Meritage Homes Corp,Homebuilding & Construction Supplies,67.69,-4.95,-3.00,-20.00,1,0,0,0.5,0,0,0.5,1,-12.34,-9.17,-33.03,6.52,0.74,0.89,6.17,26.11,14.58,10.19,-22.57,10.00,2.95,7.59,2.67,0.00
MTR,Mesa Royalty Trust,Oil & Gas,5.20,0.77,-15.00,-44.00,0,0,,0,0,,,,-11.53,-16.94,-54.32,21.81,15.96,2.93,0.00,0.00,13.61,13.23,0.00,0.00,0.00,0.00,3.35,-25.35
MSB,Mesabi Trust,Metals & Mining,28.06,0.28,4.00,62.00,1,0,,-1,0,0,,,-12.72,-17.77,31.27,3.59,3.39,14.34,0.00,0.00,421.08,145.27,0.00,0.00,0.00,0.00,28.25,-16.32
MTUS,Metallus Inc,Metals & Mining,12.81,-7.21,-5.00,-40.00,0,0,0,0.5,0,-1,0,1,-11.16,-17.90,-52.31,--,0.50,0.77,15.91,0.78,-3.00,-1.89,31.58,97.33,6.58,9.17,0.00,0.00
MEI,Methode Electronics Inc,Electronic Equipment & Parts,6.41,-2.12,-2.00,-48.00,-1,0,0,1,0,0,0.5,,10.36,-27.06,-44.67,--,0.25,0.37,0.00,31.77,-11.90,-6.55,20.93,0.00,-8.13,1.11,7.60,4.94
MET,Metlife Inc,Insurance,75.94,-3.48,-5.00,7.00,0,1,1,0.5,1,1,1,1,-3.89,-1.71,-3.19,12.64,0.71,1.90,0.00,40.93,15.37,0.66,12.58,12.81,2.33,3.64,2.92,4.37
MCB,Metropolitan Bank Holding Corp,Banking Services,61.27,-4.25,9.00,44.00,0,0,,1,0,1,0.5,1,-1.25,9.12,29.20,10.82,2.43,0.96,0.00,0.00,9.47,0.89,12.82,33.18,7.22,11.86,0.00,0.00
MTD,Mettler-Toledo International Inc,Office Equipment,"1,061.46",-0.64,-10.00,-14.00,0,0,1,0.5,0,0,0.5,0,-0.79,-8.71,-31.28,28.33,6.16,0.00,24.31,109.62,0.00,26.06,0.92,10.73,1.35,4.60,0.00,0.00
MXF,Mexico Fund Inc,Collective Investments ,15.85,1.11,9.00,-14.00,0,0,,1,0,,,,-1.42,17.39,-19.54,--,22.56,0.93,0.00,0.00,-2.59,-2.58,0.00,0.00,0.00,0.00,5.37,-2.52
MFA,Mfa Financial Inc,Residential & Commercial REITs,9.72,-4.78,-10.00,-11.00,0,0,,-1,0,-1,1,1,-6.12,-5.39,-21.56,9.57,1.18,0.52,8.93,83.59,5.58,1.23,-25.16,19.83,8.02,3.75,15.38,-15.24
MCR,MFS Charter Income Trust,Collective Investments ,6.15,-0.48,-2.00,0.00,0,0,,0.5,0,,,,-4.12,2.66,-9.66,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.72,0.00
MGF,MFS Government Markets Income Trust,Collective Investments ,3.09,0.00,-1.00,0.00,0,0,,0,0,,,,-7.03,3.70,-10.62,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74,0.00
CXE,MFS High Income Municipal Trust,Collective Investments ,3.54,-1.68,-4.00,0.00,0,0,,0,0,,,,-5.98,-2.76,-11.18,6.76,10.90,0.81,0.00,33.56,12.44,7.62,0.00,0.00,0.00,0.00,5.47,-5.54
CMU,MFS High Yield Municipal Trust,Collective Investments ,3.33,-0.60,-4.00,3.00,0,0,,0,0,,,,-4.98,-2.03,-8.20,6.80,11.35,0.84,0.00,33.47,12.88,7.89,0.00,0.00,0.00,0.00,5.21,-6.75
CIF,MFS Intermediate High Income Fund,Collective Investments ,1.67,-1.75,-3.00,0.00,0,0,,0,0,,,,-5.27,1.69,-9.70,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.47,0.00
MIN,MFS Intermediate Income Trust,Collective Investments ,2.67,-0.19,-1.00,3.00,0,0,,0,0,,,,-5.58,3.55,-7.42,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.95,0.00
CXH,MFS Investment Grade Municipal Trust,Collective Investments ,7.63,-1.04,-3.00,4.00,0,0,,0,0,,,,-5.88,-1.38,-8.01,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.24,0.00
MMT,MFS Multimarket Income Trust,Collective Investments ,4.55,-0.86,-2.00,1.00,0,0,,0,0,,,,-5.08,2.70,-9.94,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.82,0.00
MFM,MFS Municipal Income Trust,Collective Investments ,5.13,-1.74,-3.00,1.00,0,0,,0.5,0,,,,-5.74,-3.09,-11.42,4.49,12.26,0.83,0.00,0.00,19.87,13.20,0.00,0.00,0.00,0.00,5.06,-6.26
MTG,MGIC Investment Corp,Insurance,24.56,-0.83,-1.00,18.00,1,0,0,1,0,1,0,1,-0.72,12.05,14.18,8.69,5.09,1.22,7.86,11.15,15.12,11.85,0.34,4.11,1.90,3.15,1.99,32.50
MGM,MGM Resorts International,Hotels & Entertainment Services,32.21,-8.84,4.00,-23.00,1,1,-1,1,0,1,1,1,-6.32,-14.29,-29.16,14.04,0.50,3.07,4.58,64.97,21.38,2.36,-16.22,15.21,-0.46,1.61,0.00,0.00
MAA,Mid-America Apartment Communities Inc,Residential & Commercial REITs,160.44,-4.03,-4.00,23.00,0,0,0,-1,1,0,0.5,1,-9.09,1.01,3.14,32.13,8.23,3.02,15.45,45.02,9.31,4.97,-8.46,-2.68,1.39,3.92,3.92,8.59
MLR,Miller Industries Inc,Automobiles & Auto Parts,41.14,-2.72,-2.00,-15.00,1,0,,0.5,0,0,0.5,1,-0.54,-23.05,-30.93,9.51,0.45,1.26,7.44,15.58,14.19,8.16,-45.34,63.88,-18.85,18.13,1.79,1.09
MRP,Millrose Properties Inc,Real Estate Operations,25.02,-2.10,-6.00,0.00,0,0,0,0,0,,0.5,,5.10,24.90,0.00,--,0.00,0.94,0.00,0.87,0.00,0.00,0.00,0.00,0.00,0.00,5.42,0.00
MTX,Minerals Technologies Inc,Chemicals,50.93,-0.22,-17.00,-28.00,1,0,0,0.5,0,0,0.5,,-6.16,-13.44,-36.23,--,0.90,1.17,27.15,37.63,-1.45,-0.78,-9.76,15.32,-1.03,4.69,0.75,15.44
MNSO,MINISO Group Holding Ltd - ADR,Diversified Retail,17.62,6.84,-8.00,-28.00,0,0,,1,0,,0.5,1,20.98,2.32,-8.91,18.94,2.91,0.00,14.35,23.10,26.87,16.17,0.00,0.00,0.00,0.00,1.47,0.00
MIR,Mirion Technologies Inc,"Machinery, Equipment & Components",15.39,4.03,5.00,38.00,0,0,,1,0,0,1,,11.93,11.95,48.62,--,4.74,2.74,30.40,30.61,-0.68,-0.37,0.00,0.00,0.00,0.00,0.00,0.00
MG,Mistras Group Inc,Oil & Gas,9.22,-8.30,-13.00,3.00,0,0,,-1,0,-1,,1,-25.13,-23.13,-23.44,15.87,0.33,1.17,4.40,49.30,7.66,2.77,5.56,19.74,-0.17,2.88,0.00,0.00
MUFG,Mitsubishi UFJ Financial Group Inc (ADR),Banking Services,12.59,1.49,-12.00,24.00,0,0,,,0,,,,4.69,9.86,25.22,12.35,2.90,1.10,9.98,0.00,9.29,0.48,13.33,11.76,-56.67,5.25,2.14,22.39
MFG,Mizuho Financial Group Inc (ADR),Banking Services,5.07,2.48,-13.00,29.00,0,0,,0,0,,,1,2.04,-2.70,21.88,10.77,2.47,0.99,6.86,0.00,9.68,0.46,254.35,74.85,4.82,2.72,2.92,0.00
MMD,MNYLI MacKay DefndTrm Mn pprtnts Fnd,Collective Investments ,14.56,-1.83,-3.00,-9.00,0,0,,0.5,0,,,,-6.31,-3.06,-19.26,11.46,9.48,0.85,0.00,32.44,6.65,4.48,0.00,0.00,0.00,0.00,4.98,-5.65
MOD,Modine Manufacturing Co,Automobiles & Auto Parts,80.57,-11.81,2.00,-16.00,0,0,,1,0,0,1,1,7.25,0.55,-15.17,26.47,1.83,5.17,17.98,27.64,22.09,9.84,12.59,21.93,5.64,9.86,0.00,0.00
MDV,Modiv Industrial Inc,Residential & Commercial REITs,16.82,-3.53,6.00,11.00,0,0,,0,0,,1,-1,-18.20,1.57,-15.79,--,3.09,0.84,9.35,56.73,-0.34,0.52,0.00,0.00,0.00,0.00,8.23,0.00
MC,Moelis & Co,Investment Banking & Investment Services,52.83,-7.37,-9.00,6.00,0,0,0,0.5,-1,0,0,1,0.95,-19.47,-11.01,25.96,3.46,9.17,22.36,0.00,39.98,16.93,12.09,37.75,7.22,19.30,4.60,4.14
MOGU,Mogu Inc - ADR,Software & IT Services,2.28,-3.54,-5.00,17.00,0,0,,0,0,,,,-2.07,11.36,-7.89,--,0.93,0.24,0.00,0.00,-8.30,-4.84,0.00,0.00,0.00,0.00,0.00,0.00
MHK,Mohawk Industries Inc,Household Goods,106.77,-5.04,-6.00,-7.00,1,0,0,0.5,0,0,0.5,1,-11.95,-9.20,-20.83,13.37,0.60,0.81,5.71,23.28,6.26,3.60,-5.57,17.25,-1.35,3.03,0.00,0.00
MOH,Molina Healthcare Inc,Healthcare Providers & Services,320.20,-1.34,-3.00,-8.00,1,0,1,-1,1,0,0.5,1,-7.32,11.29,-18.53,14.96,0.40,3.88,12.30,46.63,26.72,7.37,8.04,15.69,8.76,7.86,0.00,0.00
TAP,Molson Coors Beverage Co,Beverages,56.70,-3.48,-6.00,-9.00,1,0,1,-1,0,0,0.5,1,-12.62,-5.84,-9.44,10.92,0.92,0.84,5.68,31.68,7.90,4.12,0.84,6.16,-1.61,0.90,3.46,-2.13
MEG^A17,Montrose Environmental Group Inc,Professional & Commercial Services  ,15.21,2.39,6.00,-65.00,0,0,,1,0,0,0.5,,22.12,14.40,-62.29,--,0.94,1.56,0.00,32.54,-20.64,-7.15,0.00,0.00,0.00,0.00,0.00,0.00
MCO,Moody's Corp,Professional & Commercial Services  ,439.78,-3.19,-5.00,17.00,1,1,0,1,0,1,0.5,1,0.76,-3.44,3.24,40.53,11.75,22.94,33.11,63.88,58.23,14.08,9.62,13.02,4.58,8.16,0.80,11.20
MOG/A,Moog Inc,Aerospace & Defense,164.72,-1.80,-2.00,0.00,1,0,0,0,0,-1,0.5,1,0.45,5.29,-6.49,28.01,1.54,3.28,18.60,41.17,11.61,4.98,4.87,16.14,2.71,5.55,0.64,2.29
MS,Morgan Stanley,Investment Banking & Investment Services,115.83,-4.72,1.00,25.00,0,1,0,1,0,1,0.5,1,2.54,-1.58,13.85,14.81,1.84,2.09,10.72,88.06,14.60,1.14,9.06,7.50,6.35,4.03,2.93,22.25
CAF,Morgan Stanley China A Share Fund Inc,Collective Investments ,12.70,-0.38,-2.00,5.00,0,0,,1,0,,,,-3.98,5.65,-4.86,12.50,26.23,0.83,0.00,0.00,5.97,5.96,0.00,0.00,0.00,0.00,2.50,25.60
MSDL,Morgan Stanley Direct Lending Fund,Investment Banking & Investment Services,19.31,-2.77,-7.00,-10.00,0,0,,0,0,,0,1,-6.50,-2.98,-20.20,8.87,4.02,0.93,0.00,52.50,10.59,5.29,0.00,0.00,0.00,0.00,10.36,0.00
MSD,Morgan Stanley Emerging Mkt Debt FundInc,Collective Investments ,7.61,0.13,-5.00,9.00,0,0,,-1,0,,,,-5.87,-2.11,-3.84,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.17,0.00
IIF,Morgan Stanley India Investment Fund Inc,Collective Investments ,25.94,-1.90,5.00,10.00,0,0,,1,0,,,,-5.07,15.60,-0.84,4.12,127.68,0.87,0.00,0.00,22.34,19.25,0.00,0.00,0.00,0.00,0.00,0.00
MOS,Mosaic Co,Chemicals,29.54,0.98,7.00,-4.00,0,0,0,1,0,0,0.5,1,13.62,37.72,0.17,30.19,1.00,0.94,8.01,27.84,3.09,1.56,44.44,-5.24,16.71,-1.91,2.51,36.85
MSI,Motorola Solutions Inc,Communications & Networking,431.01,-0.91,-1.00,24.00,1,1,1,1,0,1,1,1,-7.52,1.63,3.24,35.18,6.42,42.89,29.50,78.34,189.27,14.78,6.29,8.23,5.55,5.69,1.03,11.45
MOV,Movado Group Inc,Textiles & Apparel,13.87,-0.76,-19.00,-46.00,0,0,0,0.5,0,0,0.5,0,13.25,-10.98,-42.23,20.86,0.41,0.78,9.38,0.00,3.72,2.59,217.28,0.00,3.80,0.00,8.25,11.84
MP,Mp Materials Corp,Metals & Mining,24.85,-5.82,-6.00,53.00,-1,0,0,-1,0,-1,0.5,1,-27.52,-9.29,4.00,--,15.20,3.17,0.00,47.17,-9.62,-4.43,0.00,0.00,0.00,0.00,0.00,0.00
MPLX,MPLX LP,Oil & Gas Related Equipment and Services,52.43,-2.56,-3.00,25.00,0,0,,-1,0,-1,0.5,1,-10.05,-2.13,13.34,11.63,4.21,3.70,8.93,61.44,33.08,11.87,6.18,6.94,6.63,5.00,7.60,5.76
MRC,MRC Global Inc,"Machinery, Equipment & Components",11.73,-4.05,1.00,2.00,0,0,,1,0,0,1,1,-0.64,1.11,-16.22,24.22,0.36,2.02,12.34,41.41,8.63,3.70,51.52,45.00,3.92,6.70,0.00,0.00
EDD,Mrgn Stnly Emrgng Mrkts Dmtc Dbt Fnd Inc,Collective Investments ,4.80,0.41,-1.00,6.00,0,0,,1,0,,,,-5.14,6.80,-8.41,8.46,7.63,0.94,0.00,12.68,11.17,9.70,0.00,0.00,0.00,0.00,12.09,-5.27
MSA,MSA Safety Inc,Professional & Commercial Services  ,152.60,-0.16,4.00,-19.00,0,0,0,1,0,0,0.5,1,-3.06,4.26,-24.21,21.85,3.43,5.24,17.71,29.67,26.30,12.99,0.39,11.90,1.91,5.23,1.34,4.05
MSIF,MSC Income Fund Inc,Banking Services,15.55,0.92,-5.00,0.00,0,0,,0,0,,0.5,,-9.26,-8.65,17.66,9.80,5.38,1.00,0.00,44.23,9.25,4.98,0.00,0.00,0.00,0.00,9.14,0.00
MSM,MSC Industrial Direct Co Inc,"Machinery, Equipment & Components",77.07,-1.00,0.00,-17.00,0,0,0,1,0,0,0,,-4.84,-0.30,-21.18,20.81,1.17,3.25,14.92,28.31,15.53,8.47,-26.61,11.05,-2.26,3.59,4.30,4.69
MSCI,Msci Inc,Professional & Commercial Services  ,534.95,-2.00,-4.00,12.00,1,1,1,1,1,1,0.5,1,-0.23,2.81,1.67,38.78,14.93,0.00,32.83,126.71,0.00,21.10,10.46,11.73,7.63,8.23,1.28,20.49
MLI,Mueller Industries Inc,"Machinery, Equipment & Components",72.84,-3.73,-5.00,27.00,1,0,0,0.5,0,0,,1,-3.42,-1.11,18.44,13.87,2.15,3.16,12.27,0.01,24.51,20.42,12.99,14.17,12.03,7.77,1.31,31.95
MWA,Mueller Water Products Inc,"Machinery, Equipment & Components",25.99,-3.10,3.00,64.00,1,0,0,0.5,0,0,0,1,-13.29,-3.43,17.00,26.69,2.79,4.38,19.17,34.02,17.68,8.97,29.17,8.06,5.72,5.30,1.10,4.80
MUR,Murphy Oil Corp,Oil & Gas,21.21,-6.91,-26.00,-55.00,0,0,1,0.5,-1,0,0,1,-5.35,-22.02,-54.91,8.01,1.04,0.59,2.28,21.85,7.54,4.76,-40.58,52.44,-12.03,6.26,6.19,3.71
MUSA,Murphy USA Inc,Oil & Gas,494.21,-2.58,7.00,17.00,1,0,1,-0.5,0,0,0.5,1,-15.20,-0.17,-9.51,18.52,0.44,12.06,11.62,73.44,65.24,11.12,-0.58,14.89,10.76,4.59,0.46,0.00
MVO,MV Oil Trust,Oil & Gas,6.11,0.69,15.00,-35.00,0,0,,1,0,0,,,-6.91,11.39,-43.08,4.46,4.20,20.22,0.00,0.00,364.66,364.66,0.00,0.00,0.00,0.00,21.49,4.52
MYE,Myers Industries Inc,Containers & Packaging,10.53,-1.21,-13.00,-53.00,0,0,-1,1,0,0,0,,11.06,6.72,-28.20,43.86,0.55,1.65,9.05,58.55,3.69,1.15,0.00,52.88,0.83,2.02,4.42,0.00
NABL,N-Able Inc,Software & IT Services,7.05,-4.79,-3.00,-43.00,0,0,1,1,0,-1,0.5,1,8.58,-17.50,-44.27,89.21,3.12,1.89,31.44,30.03,2.20,1.31,0.00,0.00,0.00,0.00,0.00,0.00
NBR,Nabors Industries Ltd,Oil & Gas Related Equipment and Services,29.39,-16.93,-29.00,-61.00,0,0,-1,0.5,1,0,0,1,-18.98,-42.02,-69.05,--,0.14,1.08,0.69,65.01,-44.38,-0.45,79.79,68.36,11.50,5.83,0.00,0.00
